"id","sku","name","price","stock","category_id"
"5894","SKU-5894","Item 5894","369.21","33","31"
"5895","SKU-5895","Item 5895","888.64","19","48"
"5896","SKU-5896","Item 5896","588.11","1","2"
"5897","SKU-5897","Item 5897","732.78","44","27"
"5898","SKU-5898","Item 5898","960.23","24","7"
"5899","SKU-5899","Item 5899","801.63","11","30"
"5900","SKU-5900","Item 5900","584.85","71","2"
"5901","SKU-5901","Item 5901","736.88","9","6"
"5902","SKU-5902","Item 5902","874.96","93","35"
"5903","SKU-5903","Item 5903","834.06","37","19"
"5904","SKU-5904","Item 5904","802.25","66","45"
"5905","SKU-5905","Item 5905","134.83","61","22"
"5906","SKU-5906","Item 5906","613.34","76","2"
"5907","SKU-5907","Item 5907","578.50","93","23"
"5908","SKU-5908","Item 5908","183.68","75","23"
"5909","SKU-5909","Item 5909","116.75","93","10"
"5910","SKU-5910","Item 5910","974.07","43","31"
"5911","SKU-5911","Item 5911","152.84","88","41"
"5912","SKU-5912","Item 5912","230.01","43","11"
"5913","SKU-5913","Item 5913","409.97","56","44"
"5914","SKU-5914","Item 5914","180.06","14","48"
"5915","SKU-5915","Item 5915","84.23","31","27"
"5916","SKU-5916","Item 5916","118.30","46","3"
"5917","SKU-5917","Item 5917","262.25","58","2"
"5918","SKU-5918","Item 5918","90.78","63","50"
"5919","SKU-5919","Item 5919","621.14","29","4"
"5920","SKU-5920","Item 5920","358.62","41","23"
"5921","SKU-5921","Item 5921","165.51","69","11"
"5922","SKU-5922","Item 5922","950.64","8","50"
"5923","SKU-5923","Item 5923","454.32","8","18"
"5924","SKU-5924","Item 5924","438.26","68","14"
"5925","SKU-5925","Item 5925","262.90","65","43"
"5926","SKU-5926","Item 5926","809.77","75","15"
"5927","SKU-5927","Item 5927","53.81","45","6"
"5928","SKU-5928","Item 5928","477.59","7","9"
"5929","SKU-5929","Item 5929","393.20","37","45"
"5930","SKU-5930","Item 5930","236.54","50","44"
"5931","SKU-5931","Item 5931","104.57","80","1"
"5932","SKU-5932","Item 5932","136.32","55","19"
"5933","SKU-5933","Item 5933","842.76","85","6"
"5934","SKU-5934","Item 5934","549.05","36","36"
"5935","SKU-5935","Item 5935","585.57","38","16"
"5936","SKU-5936","Item 5936","302.54","82","25"
"5937","SKU-5937","Item 5937","212.35","94","31"
"5938","SKU-5938","Item 5938","634.97","80","27"
"5939","SKU-5939","Item 5939","57.67","60","8"
"5940","SKU-5940","Item 5940","260.25","49","27"
"5941","SKU-5941","Item 5941","48.60","97","22"
"5942","SKU-5942","Item 5942","38.40","14","19"
"5943","SKU-5943","Item 5943","382.89","63","2"
"5944","SKU-5944","Item 5944","629.80","55","43"
"5945","SKU-5945","Item 5945","33.66","54","21"
"5946","SKU-5946","Item 5946","249.24","44","49"
"5947","SKU-5947","Item 5947","820.28","45","26"
"5948","SKU-5948","Item 5948","558.24","71","44"
"5949","SKU-5949","Item 5949","950.91","50","22"
"5950","SKU-5950","Item 5950","465.61","12","22"
"5951","SKU-5951","Item 5951","514.50","62","3"
"5952","SKU-5952","Item 5952","489.90","51","33"
"5953","SKU-5953","Item 5953","964.63","77","22"
"5954","SKU-5954","Item 5954","418.53","90","20"
"5955","SKU-5955","Item 5955","742.96","54","28"
"5956","SKU-5956","Item 5956","446.01","22","8"
"5957","SKU-5957","Item 5957","137.98","79","7"
"5958","SKU-5958","Item 5958","957.62","81","30"
"5959","SKU-5959","Item 5959","424.18","68","37"
"5960","SKU-5960","Item 5960","613.08","62","46"
"5961","SKU-5961","Item 5961","324.31","30","11"
"5962","SKU-5962","Item 5962","169.73","64","19"
"5963","SKU-5963","Item 5963","348.18","28","27"
"5964","SKU-5964","Item 5964","476.48","98","17"
"5965","SKU-5965","Item 5965","156.79","31","46"
"5966","SKU-5966","Item 5966","80.80","33","1"
"5967","SKU-5967","Item 5967","706.40","57","35"
"5968","SKU-5968","Item 5968","881.75","4","48"
"5969","SKU-5969","Item 5969","280.45","95","41"
"5970","SKU-5970","Item 5970","263.21","89","48"
"5971","SKU-5971","Item 5971","179.76","93","18"
"5972","SKU-5972","Item 5972","998.06","68","34"
"5973","SKU-5973","Item 5973","82.30","40","28"
"5974","SKU-5974","Item 5974","789.19","31","14"
"5975","SKU-5975","Item 5975","283.35","70","3"
"5976","SKU-5976","Item 5976","582.22","6","18"
"5977","SKU-5977","Item 5977","312.78","32","12"
"5978","SKU-5978","Item 5978","724.60","78","42"
"5979","SKU-5979","Item 5979","719.34","92","20"
"5980","SKU-5980","Item 5980","213.50","1","18"
"5981","SKU-5981","Item 5981","192.85","93","1"
"5982","SKU-5982","Item 5982","993.34","8","33"
"5983","SKU-5983","Item 5983","24.02","67","14"
"5984","SKU-5984","Item 5984","114.17","53","1"
"5985","SKU-5985","Item 5985","855.86","49","37"
"5986","SKU-5986","Item 5986","641.81","22","50"
"5987","SKU-5987","Item 5987","155.13","6","22"
"5988","SKU-5988","Item 5988","346.96","77","30"
"5989","SKU-5989","Item 5989","190.23","60","44"
"5990","SKU-5990","Item 5990","774.27","18","3"
"5991","SKU-5991","Item 5991","434.72","30","47"
"5992","SKU-5992","Item 5992","394.64","63","45"
"5993","SKU-5993","Item 5993","666.55","86","9"
"5994","SKU-5994","Item 5994","712.47","96","8"
"5995","SKU-5995","Item 5995","884.53","91","8"
"5996","SKU-5996","Item 5996","131.90","6","47"
"5997","SKU-5997","Item 5997","240.60","70","17"
"5998","SKU-5998","Item 5998","271.85","54","32"
"5999","SKU-5999","Item 5999","362.80","85","42"
"6000","SKU-6000","Item 6000","227.82","76","37"
"6001","SKU-6001","Item 6001","536.21","56","7"
"6002","SKU-6002","Item 6002","566.90","57","47"
"6003","SKU-6003","Item 6003","417.79","40","25"
"6004","SKU-6004","Item 6004","952.48","48","11"
"6005","SKU-6005","Item 6005","228.84","18","12"
"6006","SKU-6006","Item 6006","129.52","66","7"
"6007","SKU-6007","Item 6007","196.19","1","3"
"6008","SKU-6008","Item 6008","755.70","80","7"
"6009","SKU-6009","Item 6009","171.45","2","19"
"6010","SKU-6010","Item 6010","65.57","13","18"
"6011","SKU-6011","Item 6011","585.74","67","6"
"6012","SKU-6012","Item 6012","293.42","5","13"
"6013","SKU-6013","Item 6013","804.42","23","11"
"6014","SKU-6014","Item 6014","224.69","37","6"
"6015","SKU-6015","Item 6015","232.01","58","16"
"6016","SKU-6016","Item 6016","522.93","24","37"
"6017","SKU-6017","Item 6017","626.24","97","44"
"6018","SKU-6018","Item 6018","805.88","26","48"
"6019","SKU-6019","Item 6019","370.56","36","4"
"6020","SKU-6020","Item 6020","77.36","55","16"
"6021","SKU-6021","Item 6021","95.91","72","13"
"6022","SKU-6022","Item 6022","309.90","66","38"
"6023","SKU-6023","Item 6023","480.39","24","26"
"6024","SKU-6024","Item 6024","402.51","66","9"
"6025","SKU-6025","Item 6025","887.63","85","26"
"6026","SKU-6026","Item 6026","749.66","66","28"
"6027","SKU-6027","Item 6027","167.15","75","3"
"6028","SKU-6028","Item 6028","960.81","18","1"
"6029","SKU-6029","Item 6029","944.23","73","42"
"6030","SKU-6030","Item 6030","876.14","94","8"
"6031","SKU-6031","Item 6031","654.93","51","43"
"6032","SKU-6032","Item 6032","724.67","18","22"
"6033","SKU-6033","Item 6033","782.49","86","46"
"6034","SKU-6034","Item 6034","529.47","57","39"
"6035","SKU-6035","Item 6035","881.47","93","30"
"6036","SKU-6036","Item 6036","639.63","83","43"
"6037","SKU-6037","Item 6037","678.84","3","47"
"6038","SKU-6038","Item 6038","895.59","57","29"
"6039","SKU-6039","Item 6039","431.97","76","4"
"6040","SKU-6040","Item 6040","288.74","90","13"
"6041","SKU-6041","Item 6041","153.02","49","28"
"6042","SKU-6042","Item 6042","579.86","16","1"
"6043","SKU-6043","Item 6043","270.72","45","44"
"6044","SKU-6044","Item 6044","486.62","42","28"
"6045","SKU-6045","Item 6045","232.32","49","16"
"6046","SKU-6046","Item 6046","364.85","49","6"
"6047","SKU-6047","Item 6047","457.29","22","43"
"6048","SKU-6048","Item 6048","215.93","40","4"
"6049","SKU-6049","Item 6049","519.64","47","17"
"6050","SKU-6050","Item 6050","858.35","70","43"
"6051","SKU-6051","Item 6051","519.33","33","14"
"6052","SKU-6052","Item 6052","285.14","72","26"
"6053","SKU-6053","Item 6053","405.28","33","8"
"6054","SKU-6054","Item 6054","833.94","72","43"
"6055","SKU-6055","Item 6055","532.08","45","30"
"6056","SKU-6056","Item 6056","596.58","34","12"
"6057","SKU-6057","Item 6057","362.38","3","45"
"6058","SKU-6058","Item 6058","56.19","79","15"
"6059","SKU-6059","Item 6059","806.90","30","28"
"6060","SKU-6060","Item 6060","491.93","72","25"
"6061","SKU-6061","Item 6061","574.82","92","30"
"6062","SKU-6062","Item 6062","856.40","48","27"
"6063","SKU-6063","Item 6063","71.66","49","36"
"6064","SKU-6064","Item 6064","804.49","31","5"
"6065","SKU-6065","Item 6065","943.62","46","45"
"6066","SKU-6066","Item 6066","894.49","94","4"
"6067","SKU-6067","Item 6067","870.38","67","4"
"6068","SKU-6068","Item 6068","684.69","35","28"
"6069","SKU-6069","Item 6069","162.07","7","7"
"6070","SKU-6070","Item 6070","952.46","42","11"
"6071","SKU-6071","Item 6071","810.51","57","3"
"6072","SKU-6072","Item 6072","924.03","24","21"
"6073","SKU-6073","Item 6073","219.50","77","19"
"6074","SKU-6074","Item 6074","282.00","7","13"
"6075","SKU-6075","Item 6075","591.18","74","41"
"6076","SKU-6076","Item 6076","655.00","13","37"
"6077","SKU-6077","Item 6077","630.07","40","1"
"6078","SKU-6078","Item 6078","241.59","46","14"
"6079","SKU-6079","Item 6079","645.87","1","13"
"6080","SKU-6080","Item 6080","605.90","45","23"
"6081","SKU-6081","Item 6081","262.69","33","27"
"6082","SKU-6082","Item 6082","441.67","56","20"
"6083","SKU-6083","Item 6083","325.41","30","18"
"6084","SKU-6084","Item 6084","317.29","61","14"
"6085","SKU-6085","Item 6085","870.04","39","47"
"6086","SKU-6086","Item 6086","441.83","44","45"
"6087","SKU-6087","Item 6087","326.61","67","32"
"6088","SKU-6088","Item 6088","910.02","7","5"
"6089","SKU-6089","Item 6089","18.35","19","36"
"6090","SKU-6090","Item 6090","788.57","90","26"
"6091","SKU-6091","Item 6091","910.43","11","24"
"6092","SKU-6092","Item 6092","154.18","89","35"
"6093","SKU-6093","Item 6093","987.02","41","40"
"6094","SKU-6094","Item 6094","425.61","81","25"
"6095","SKU-6095","Item 6095","205.39","97","4"
"6096","SKU-6096","Item 6096","381.56","47","3"
"6097","SKU-6097","Item 6097","515.36","54","27"
"6098","SKU-6098","Item 6098","523.09","72","1"
"6099","SKU-6099","Item 6099","90.85","11","18"
"6100","SKU-6100","Item 6100","938.08","40","34"
"6101","SKU-6101","Item 6101","789.03","3","50"
"6102","SKU-6102","Item 6102","245.28","16","10"
"6103","SKU-6103","Item 6103","380.52","9","31"
"6104","SKU-6104","Item 6104","335.99","8","35"
"6105","SKU-6105","Item 6105","719.91","16","34"
"6106","SKU-6106","Item 6106","977.61","93","20"
"6107","SKU-6107","Item 6107","403.93","8","48"
"6108","SKU-6108","Item 6108","896.16","55","10"
"6109","SKU-6109","Item 6109","794.65","20","28"
"6110","SKU-6110","Item 6110","673.93","45","26"
"6111","SKU-6111","Item 6111","506.29","19","28"
"6112","SKU-6112","Item 6112","508.52","27","16"
"6113","SKU-6113","Item 6113","247.55","9","20"
"6114","SKU-6114","Item 6114","655.70","25","35"
"6115","SKU-6115","Item 6115","288.03","50","50"
"6116","SKU-6116","Item 6116","321.24","1","1"
"6117","SKU-6117","Item 6117","937.36","98","48"
"6118","SKU-6118","Item 6118","516.47","50","30"
"6119","SKU-6119","Item 6119","633.36","39","4"
"6120","SKU-6120","Item 6120","927.44","14","22"
"6121","SKU-6121","Item 6121","104.31","77","34"
"6122","SKU-6122","Item 6122","282.54","12","16"
"6123","SKU-6123","Item 6123","122.02","80","42"
"6124","SKU-6124","Item 6124","197.88","41","46"
"6125","SKU-6125","Item 6125","963.15","10","26"
"6126","SKU-6126","Item 6126","374.76","33","37"
"6127","SKU-6127","Item 6127","148.62","37","26"
"6128","SKU-6128","Item 6128","550.55","24","11"
"6129","SKU-6129","Item 6129","769.61","51","43"
"6130","SKU-6130","Item 6130","589.09","18","15"
"6131","SKU-6131","Item 6131","14.97","90","10"
"6132","SKU-6132","Item 6132","452.75","68","29"
"6133","SKU-6133","Item 6133","489.55","31","31"
"6134","SKU-6134","Item 6134","857.28","77","33"
"6135","SKU-6135","Item 6135","131.79","61","48"
"6136","SKU-6136","Item 6136","256.35","64","9"
"6137","SKU-6137","Item 6137","418.72","55","39"
"6138","SKU-6138","Item 6138","228.12","83","21"
"6139","SKU-6139","Item 6139","661.32","13","20"
"6140","SKU-6140","Item 6140","868.67","93","23"
"6141","SKU-6141","Item 6141","58.34","31","11"
"6142","SKU-6142","Item 6142","976.16","65","49"
"6143","SKU-6143","Item 6143","600.46","63","11"
"6144","SKU-6144","Item 6144","990.36","34","35"
"6145","SKU-6145","Item 6145","450.12","72","1"
"6146","SKU-6146","Item 6146","780.70","45","10"
"6147","SKU-6147","Item 6147","48.62","13","43"
"6148","SKU-6148","Item 6148","439.26","98","30"
"6149","SKU-6149","Item 6149","930.74","16","38"
"6150","SKU-6150","Item 6150","148.42","76","34"
"6151","SKU-6151","Item 6151","390.09","52","22"
"6152","SKU-6152","Item 6152","219.40","47","15"
"6153","SKU-6153","Item 6153","627.92","16","6"
"6154","SKU-6154","Item 6154","534.76","59","18"
"6155","SKU-6155","Item 6155","373.68","82","5"
"6156","SKU-6156","Item 6156","959.46","34","20"
"6157","SKU-6157","Item 6157","205.08","77","34"
"6158","SKU-6158","Item 6158","876.13","42","2"
"6159","SKU-6159","Item 6159","686.63","7","2"
"6160","SKU-6160","Item 6160","257.52","96","21"
"6161","SKU-6161","Item 6161","519.46","41","43"
"6162","SKU-6162","Item 6162","231.44","92","11"
"6163","SKU-6163","Item 6163","671.05","21","36"
"6164","SKU-6164","Item 6164","321.23","65","34"
"6165","SKU-6165","Item 6165","680.72","44","45"
"6166","SKU-6166","Item 6166","682.61","56","49"
"6167","SKU-6167","Item 6167","912.19","91","36"
"6168","SKU-6168","Item 6168","968.46","64","40"
"6169","SKU-6169","Item 6169","679.67","67","22"
"6170","SKU-6170","Item 6170","455.54","74","47"
"6171","SKU-6171","Item 6171","835.87","85","7"
"6172","SKU-6172","Item 6172","506.14","75","33"
"6173","SKU-6173","Item 6173","13.07","60","1"
"6174","SKU-6174","Item 6174","780.36","98","18"
"6175","SKU-6175","Item 6175","681.94","40","13"
"6176","SKU-6176","Item 6176","699.12","77","41"
"6177","SKU-6177","Item 6177","600.71","23","14"
"6178","SKU-6178","Item 6178","365.39","62","22"
"6179","SKU-6179","Item 6179","151.12","64","32"
"6180","SKU-6180","Item 6180","205.28","95","8"
"6181","SKU-6181","Item 6181","602.37","22","40"
"6182","SKU-6182","Item 6182","25.73","90","47"
"6183","SKU-6183","Item 6183","430.72","92","2"
"6184","SKU-6184","Item 6184","262.91","60","50"
"6185","SKU-6185","Item 6185","443.11","49","7"
"6186","SKU-6186","Item 6186","35.69","80","26"
"6187","SKU-6187","Item 6187","957.97","68","35"
"6188","SKU-6188","Item 6188","188.95","12","42"
"6189","SKU-6189","Item 6189","986.74","20","42"
"6190","SKU-6190","Item 6190","255.91","6","13"
"6191","SKU-6191","Item 6191","584.35","38","29"
"6192","SKU-6192","Item 6192","527.33","66","34"
"6193","SKU-6193","Item 6193","490.15","79","24"
"6194","SKU-6194","Item 6194","787.46","79","18"
"6195","SKU-6195","Item 6195","586.05","83","33"
"6196","SKU-6196","Item 6196","762.41","36","41"
"6197","SKU-6197","Item 6197","19.93","66","44"
"6198","SKU-6198","Item 6198","905.62","45","49"
"6199","SKU-6199","Item 6199","312.75","49","18"
"6200","SKU-6200","Item 6200","781.24","50","30"
"6201","SKU-6201","Item 6201","326.51","52","40"
"6202","SKU-6202","Item 6202","848.98","100","1"
"6203","SKU-6203","Item 6203","355.31","62","10"
"6204","SKU-6204","Item 6204","715.59","11","3"
"6205","SKU-6205","Item 6205","79.49","35","26"
"6206","SKU-6206","Item 6206","169.42","48","35"
"6207","SKU-6207","Item 6207","109.71","47","41"
"6208","SKU-6208","Item 6208","76.03","11","46"
"6209","SKU-6209","Item 6209","185.92","20","37"
"6210","SKU-6210","Item 6210","602.34","92","23"
"6211","SKU-6211","Item 6211","387.72","81","16"
"6212","SKU-6212","Item 6212","523.51","84","34"
"6213","SKU-6213","Item 6213","902.47","26","14"
"6214","SKU-6214","Item 6214","50.01","78","1"
"6215","SKU-6215","Item 6215","381.15","69","33"
"6216","SKU-6216","Item 6216","377.35","5","17"
"6217","SKU-6217","Item 6217","481.88","34","16"
"6218","SKU-6218","Item 6218","819.73","95","43"
"6219","SKU-6219","Item 6219","87.15","10","25"
"6220","SKU-6220","Item 6220","549.43","18","13"
"6221","SKU-6221","Item 6221","613.49","44","7"
"6222","SKU-6222","Item 6222","143.78","18","35"
"6223","SKU-6223","Item 6223","23.71","36","12"
"6224","SKU-6224","Item 6224","319.46","23","17"
"6225","SKU-6225","Item 6225","431.05","14","49"
"6226","SKU-6226","Item 6226","233.80","65","32"
"6227","SKU-6227","Item 6227","70.61","12","40"
"6228","SKU-6228","Item 6228","796.88","34","14"
"6229","SKU-6229","Item 6229","111.29","81","15"
"6230","SKU-6230","Item 6230","636.34","81","27"
"6231","SKU-6231","Item 6231","980.11","44","11"
"6232","SKU-6232","Item 6232","892.18","51","5"
"6233","SKU-6233","Item 6233","564.57","10","37"
"6234","SKU-6234","Item 6234","745.60","71","41"
"6235","SKU-6235","Item 6235","257.91","81","13"
"6236","SKU-6236","Item 6236","847.85","95","32"
"6237","SKU-6237","Item 6237","78.03","28","34"
"6238","SKU-6238","Item 6238","284.01","32","12"
"6239","SKU-6239","Item 6239","376.92","7","2"
"6240","SKU-6240","Item 6240","158.48","11","44"
"6241","SKU-6241","Item 6241","96.63","63","19"
"6242","SKU-6242","Item 6242","121.27","87","39"
"6243","SKU-6243","Item 6243","115.15","40","14"
"6244","SKU-6244","Item 6244","204.02","27","44"
"6245","SKU-6245","Item 6245","845.78","49","12"
"6246","SKU-6246","Item 6246","488.81","10","33"
"6247","SKU-6247","Item 6247","370.55","13","28"
"6248","SKU-6248","Item 6248","998.69","73","31"
"6249","SKU-6249","Item 6249","353.67","27","36"
"6250","SKU-6250","Item 6250","205.00","54","35"
"6251","SKU-6251","Item 6251","289.88","19","7"
"6252","SKU-6252","Item 6252","617.16","72","13"
"6253","SKU-6253","Item 6253","162.47","14","40"
"6254","SKU-6254","Item 6254","285.82","54","9"
"6255","SKU-6255","Item 6255","204.81","78","28"
"6256","SKU-6256","Item 6256","68.96","80","12"
"6257","SKU-6257","Item 6257","584.53","86","5"
"6258","SKU-6258","Item 6258","773.28","6","22"
"6259","SKU-6259","Item 6259","731.38","24","19"
"6260","SKU-6260","Item 6260","436.81","94","46"
"6261","SKU-6261","Item 6261","666.37","74","18"
"6262","SKU-6262","Item 6262","743.18","100","31"
"6263","SKU-6263","Item 6263","310.65","60","10"
"6264","SKU-6264","Item 6264","963.30","23","33"
"6265","SKU-6265","Item 6265","514.00","23","35"
"6266","SKU-6266","Item 6266","24.71","69","33"
"6267","SKU-6267","Item 6267","408.38","15","24"
"6268","SKU-6268","Item 6268","681.03","26","16"
"6269","SKU-6269","Item 6269","924.33","78","19"
"6270","SKU-6270","Item 6270","101.59","4","49"
"6271","SKU-6271","Item 6271","821.98","48","19"
"6272","SKU-6272","Item 6272","702.04","5","39"
"6273","SKU-6273","Item 6273","983.65","39","5"
"6274","SKU-6274","Item 6274","692.87","66","21"
"6275","SKU-6275","Item 6275","522.60","15","39"
"6276","SKU-6276","Item 6276","179.91","39","14"
"6277","SKU-6277","Item 6277","307.03","70","30"
"6278","SKU-6278","Item 6278","922.63","84","40"
"6279","SKU-6279","Item 6279","117.53","53","9"
"6280","SKU-6280","Item 6280","509.11","45","32"
"6281","SKU-6281","Item 6281","302.77","84","1"
